msg_id,timestamp_raw,timestamp_et,date_et,time_et,hour_et,minute_et,day_of_week,has_image,image_file,text,msg_type,spx_levels,main_level,stop_level,below_level,above_level,is_hero,has_hourly_stop,has_daily_stop,is_scalper,source_file
31961,31.03.2026 20:07:37 UTC+03:00,2026-03-31 13:07:37,2026-03-31,13:07,13,7,Tuesday,True,photos/photo_22861@31-03-2026_20-07-37.jpg,$SPX PUT HERO ⚡️ STOP 🛑 6528-6535 ⛔️,SPX_PUT_HERO,"6528,6535",6528.0,6528.0,,,True,False,False,False,telegram_data/messages3.html
31991,31.03.2026 22:56:45 UTC+03:00,2026-03-31 15:56:45,2026-03-31,15:56,15,56,Tuesday,True,photos/photo_22890@31-03-2026_22-56-45.jpg,$SPX #تحديث ⚡️ PUT HERO⚡️ STOP 🛑 6550  ( يفشل اغلاق ساعة ) بشكل عام ادنى 6535-6545 ❤️,SPX_PUT_HERO,"6550,6535,6545",6550.0,6550.0,6535.0,,True,True,False,False,telegram_data/messages4.html
31996,01.04.2026 00:01:44 UTC+03:00,2026-03-31 17:01:44,2026-03-31,17:01,17,1,Tuesday,True,photos/photo_22892@01-04-2026_00-01-44.jpg,#US500 ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages4.html
31999,01.04.2026 04:09:33 UTC+03:00,2026-03-31 21:09:33,2026-03-31,21:09,21,9,Tuesday,True,photos/photo_22893@01-04-2026_04-09-33.jpg,#US500 ⚡️ #تحديث ⬇️ مناطق رفض ⛔️6572-6635⛔️ انتبه 🚨 لا تتحمس بالكول🥶 مازال عندنا أهداف سلبية ⬇️ نستهدف🎯 6400-6300-6170❤️,SPX_UPDATE,"6572,6635,6400,6300,6170",6572.0,,,,False,False,False,False,telegram_data/messages4.html
32005,01.04.2026 19:37:38 UTC+03:00,2026-04-01 12:37:38,2026-04-01,12:37,12,37,Wednesday,True,photos/photo_22897@01-04-2026_19-37-38.jpg,#US500 ⚡️ #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages4.html
32006,01.04.2026 19:37:38 UTC+03:00,2026-04-01 12:37:38,2026-04-01,12:37,12,37,Wednesday,True,photos/photo_22898@01-04-2026_19-37-38.jpg,$SPX PUT HERO ⚡️ STOP 🛑 6635-6615⛔️,SPX_PUT_HERO,"6635,6615",6635.0,6635.0,,,True,False,False,False,telegram_data/messages4.html
32009,01.04.2026 20:32:16 UTC+03:00,2026-04-01 13:32:16,2026-04-01,13:32,13,32,Wednesday,True,photos/photo_22900@01-04-2026_20-32-16.jpg,$SPX #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages4.html
32011,01.04.2026 21:12:49 UTC+03:00,2026-04-01 14:12:49,2026-04-01,14:12,14,12,Wednesday,False,,$SPX #تحديث !!!! وين التفاعلللللللللللللل ؟🔥💰😍,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages4.html
32017,02.04.2026 04:56:25 UTC+03:00,2026-04-01 21:56:25,2026-04-01,21:56,21,56,Wednesday,True,photos/photo_22903@02-04-2026_04-56-25.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html
32019,02.04.2026 04:56:35 UTC+03:00,2026-04-01 21:56:35,2026-04-01,21:56,21,56,Wednesday,True,photos/photo_22905@02-04-2026_04-56-35.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html
32021,02.04.2026 04:56:41 UTC+03:00,2026-04-01 21:56:41,2026-04-01,21:56,21,56,Wednesday,True,photos/photo_22907@02-04-2026_04-56-41.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html
32058,02.04.2026 17:46:59 UTC+03:00,2026-04-02 10:46:59,2026-04-02,10:46,10,46,Thursday,False,,#US500 ⚡️ #تحديث 💰⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages4.html
32059,02.04.2026 17:50:25 UTC+03:00,2026-04-02 10:50:25,2026-04-02,10:50,10,50,Thursday,True,photos/photo_22937@02-04-2026_17-50-25.jpg,$SPX ⚡️ #US500 ⚡️ #تحديث ⬇️ شخصياً بوت ( PUT )❤️ مناسب ادنى 6615 ❤️ قرارك دائماً ⚡️,SPX_PUT_ALERT,6615,6615.0,,6615.0,,False,False,False,False,telegram_data/messages4.html
32061,02.04.2026 18:45:33 UTC+03:00,2026-04-02 11:45:33,2026-04-02,11:45,11,45,Thursday,True,photos/photo_22938@02-04-2026_18-45-33.jpg,$SPX #تحديث ⬇️ كسر 6560-6550 الهبوط سريع🩸💰 مناطق الرفض 6609-6592⛔️ ادناها ضارب بوت ❤️,SPX_UPDATE,"6560,6550,6609,6592",6560.0,,,,False,False,False,False,telegram_data/messages4.html
32064,02.04.2026 20:46:47 UTC+03:00,2026-04-02 13:46:47,2026-04-02,13:46,13,46,Thursday,True,photos/photo_22940@02-04-2026_20-46-47.jpg,$SPX PUT HERO❤️💰⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html
32095,02.04.2026 22:16:41 UTC+03:00,2026-04-02 15:16:41,2026-04-02,15:16,15,16,Thursday,True,photos/photo_22969@02-04-2026_22-16-41.jpg,$SPX PUT HERO⚡️ مناسب البوت ادنى 6585-6580❤️,SPX_PUT_HERO,"6585,6580",6585.0,,6585.0,,True,False,False,False,telegram_data/messages4.html
32140,06.04.2026 01:07:16 UTC+03:00,2026-04-05 18:07:16,2026-04-05,18:07,18,7,Sunday,True,photos/photo_22974@06-04-2026_01-07-16.jpg,#US500 ⚡️ #تحديث ⬇️ رابط سباكس خارج السوق 📈 https://www.tradingview.com/symbols/CAPITALCOM-US500/?utm_source=iosapp&utm_medium=share,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages4.html
32141,06.04.2026 03:43:22 UTC+03:00,2026-04-05 20:43:22,2026-04-05,20:43,20,43,Sunday,False,,#US500 ⚡️ #تحديث,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages4.html
32142,06.04.2026 04:56:32 UTC+03:00,2026-04-05 21:56:32,2026-04-05,21:56,21,56,Sunday,True,photos/photo_22975@06-04-2026_04-56-32.jpg,#US500 ⚡️ PUT HERO⚡️ ⛔️مناسب أدنى 6610-6593⛔️,SPX_PUT_HERO,"6610,6593",6610.0,,6610.0,,True,False,False,False,telegram_data/messages4.html
32143,06.04.2026 05:28:45 UTC+03:00,2026-04-05 22:28:45,2026-04-05,22:28,22,28,Sunday,True,photos/photo_22976@06-04-2026_05-28-45.jpg,#US500 ⚡️ نراقب اغلاق 4 ساعات ⛔️ اغلاق 4 ساعات اعلى 6610 🟢 ادناها مازال سلبي ومناسب البوت🔴🩸,SPX_ANALYSIS,6610,6610.0,,,6610.0,False,False,False,False,telegram_data/messages4.html
32151,07.04.2026 04:15:12 UTC+03:00,2026-04-06 21:15:12,2026-04-06,21:15,21,15,Monday,True,photos/photo_22980@07-04-2026_04-15-12.jpg,#US500 ⚡️ #تحديث ⬇️ سباكس إذا يبي يصعد حده من 6635-6715💚 طبعا هذا إذا صعد إلى النقاط👌🏻🔥 وبالعكس كل ما يصعد يكون جميل البوت🩸 عموما وبكل الأحوال لا تتحمس بالكول كثير⚡️ لأنه مازال لدينا أهداف هبوطية إلى 6400-6300-6200-6150❤️🎯,SPX_UPDATE,"6635,6715,6400,6300,6200,6150",6635.0,,,,False,False,False,False,telegram_data/messages4.html
32168,07.04.2026 17:27:31 UTC+03:00,2026-04-07 10:27:31,2026-04-07,10:27,10,27,Tuesday,True,photos/photo_22984@07-04-2026_17-27-31.jpg,#US500 ⚡️ #تحديث ⬇️ سلبي ادنى 6600-6610-6620❤️ يتجاوز 6610-6620 بعدها نحدث💚 وعموماً مازال سلبي🩸🐻,SPX_UPDATE,"6600,6610,6620,6610,6620",6600.0,,6600.0,,False,False,False,False,telegram_data/messages4.html
32169,07.04.2026 19:58:22 UTC+03:00,2026-04-07 12:58:22,2026-04-07,12:58,12,58,Tuesday,True,photos/photo_22985@07-04-2026_19-58-22.jpg,⚡️ $SPX #تحديث ⬇️ مضارب بوت أدنى 6620-6600⛔️,SPX_UPDATE,"6620,6600",6620.0,,6620.0,,False,False,False,True,telegram_data/messages4.html
32170,07.04.2026 20:38:45 UTC+03:00,2026-04-07 13:38:45,2026-04-07,13:38,13,38,Tuesday,True,photos/photo_22986@07-04-2026_20-38-45.jpg,$SPX PUT⚡️ ⛔️مناطق رفض 6610-6620⛔️,SPX_PUT_ALERT,"6610,6620",6610.0,,,,False,False,False,False,telegram_data/messages4.html
32192,08.04.2026 18:23:34 UTC+03:00,2026-04-08 11:23:34,2026-04-08,11:23,11,23,Wednesday,True,photos/photo_23002@08-04-2026_18-23-34.jpg,$SPX ⚡️ #تحديث ⚡️ سحبنا البوت من وين!! نزول -57 نقطة💰 هنا نقطة الدعم⛔️ 6740⛔️ كسرها باغلاق ربع ساعة سوف يكون ضغط سلبي📈 نستهدف 6720-6700-6670🎯 وبعدين المؤشر صعد 170+✅ انت صاحي تاخذ كول (call)!!!!!!!! ؟,SPX_CALL_ALERT,"6740,6720,6700,6670",6740.0,,,,False,False,False,False,telegram_data/messages4.html
32215,08.04.2026 20:51:24 UTC+03:00,2026-04-08 13:51:24,2026-04-08,13:51,13,51,Wednesday,True,photos/photo_23025@08-04-2026_20-51-24.jpg,$SPX PUT HERO⚡️ ⛔️مستويات 6835-6810⛔️ درجــــــــات الحــــــــــذر⚡️,SPX_PUT_HERO,"6835,6810",6835.0,,,,True,False,False,False,telegram_data/messages4.html
32228,09.04.2026 16:24:08 UTC+03:00,2026-04-09 09:24:08,2026-04-09,09:24,9,24,Thursday,True,photos/photo_23030@09-04-2026_16-24-08.jpg,$SPX #تحديث ⚡️ نتـابع مناطق الرفض 6800-6820⛔️ ادناها شخصياً مضارب بوت❤️PUT!,SPX_PUT_ALERT,"6800,6820",6800.0,,,,False,False,False,True,telegram_data/messages4.html
32234,09.04.2026 19:05:29 UTC+03:00,2026-04-09 12:05:29,2026-04-09,12:05,12,5,Thursday,True,photos/photo_23032@09-04-2026_19-05-29.jpg,$SPX PUT HERO⚡️ STOP 🛑 6845 ( اغلاق يومي )⛔️,SPX_PUT_HERO,6845,6845.0,6845.0,,,True,False,True,False,telegram_data/messages4.html
32247,09.04.2026 21:17:14 UTC+03:00,2026-04-09 14:17:14,2026-04-09,14:17,14,17,Thursday,True,photos/photo_23033@09-04-2026_21-17-14.jpg,$SPX #تحديث ⚡️ انتبه ايضا لا تتحمس بالكول💚😂🔥 البوت مناسب جداً ويكون مؤلماً ❤️🩸 ⛔️يفشل اغلاق يومي أعلى 6885❌ الأهداف🎯⬇️ 6650-6400-6200,SPX_UPDATE,"6885,6650,6400,6200",6885.0,,,6885.0,False,False,True,False,telegram_data/messages4.html
32260,10.04.2026 04:52:19 UTC+03:00,2026-04-09 21:52:19,2026-04-09,21:52,21,52,Thursday,True,photos/photo_23039@10-04-2026_04-52-19.jpg,#US500 ⚡️ #تحديث ⚡️ نراقب اليوم الإغلاق⛔️ أعلى نقطة 6855 صعود إلى 6900-7000 أدنى نقطة 6855 هبوط إلى 6750-6700 عندنا أخبار 📰 اليوم مهمة جداً⬇️ مؤشر أسعار المستهلكين (شهرياً) مؤشر أسعار المستهلكين الأساسي مؤشر أسعار المستهلكين (السنوي) الساعة 3:30 م 🇸🇦,SPX_UPDATE,"6855,6900,7000,6855,6750,6700",6855.0,,,,False,True,False,False,telegram_data/messages4.html
32268,11.04.2026 09:53:29 UTC+03:00,2026-04-11 02:53:29,2026-04-11,02:53,2,53,Saturday,True,photos/photo_23047@11-04-2026_09-53-29.jpg,SPX(W) PUT HERO⚡️ مضاربي اليوم,SPX_PUT_HERO,,,,,,True,False,False,True,telegram_data/messages4.html
32297,13.04.2026 17:37:58 UTC+03:00,2026-04-13 10:37:58,2026-04-13,10:37,10,37,Monday,True,photos/photo_23059@13-04-2026_17-37-58.jpg,#US500 ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages4.html
32299,13.04.2026 18:03:53 UTC+03:00,2026-04-13 11:03:53,2026-04-13,11:03,11,3,Monday,True,photos/photo_23061@13-04-2026_18-03-53.jpg,#US500 ⚡️ منطقة الرفض 6847⛔️ يفشل اغلاق يومي أعلاها🚨 دعم 6805 ⚪️ نقطة مهمه ☑️ أعلاها يبقى ايجابي🟢 وادناها سلبي🔴,SPX_ANALYSIS,"6847,6805",6847.0,,,,False,False,True,False,telegram_data/messages4.html
32302,13.04.2026 20:01:21 UTC+03:00,2026-04-13 13:01:21,2026-04-13,13:01,13,1,Monday,True,photos/photo_23062@13-04-2026_20-01-21.jpg,$SPX PUT ⚡️ STOP 🛑 6855 ❌,SPX_PUT_ALERT,6855,6855.0,6855.0,,,False,False,False,False,telegram_data/messages4.html
32308,14.04.2026 06:04:50 UTC+03:00,2026-04-13 23:04:50,2026-04-13,23:04,23,4,Monday,True,photos/photo_23065@14-04-2026_06-04-50.jpg,#US500 ⚡️ #تحديث ⚡️ نتابع اليوم ⬇️ ⛔️مناطق الرفض 6917-6900⛔️ منطقة دخول البوت ( 6880 )❤️,SPX_UPDATE,"6917,6900,6880",6917.0,,,,False,False,False,False,telegram_data/messages4.html
32310,14.04.2026 06:18:13 UTC+03:00,2026-04-13 23:18:13,2026-04-13,23:18,23,18,Monday,True,photos/photo_23067@14-04-2026_06-18-13.jpg,⚡️ $SPX !!! 1D | اليومي⚡️ هل يحترم الترند !!! ونرجع إلى 6650🧡 او يتجاوز 6920-6910 نستهدف 7000💙,SPX_ANALYSIS,"6650,6920,6910,7000",6650.0,,,,False,False,False,False,telegram_data/messages4.html
32313,14.04.2026 18:17:40 UTC+03:00,2026-04-14 11:17:40,2026-04-14,11:17,11,17,Tuesday,True,photos/photo_23069@14-04-2026_18-17-40.jpg,$SPX PUT HERO⚡️ مناسب ادنى 6955-6945⛔️,SPX_PUT_HERO,"6955,6945",6955.0,,6955.0,,True,False,False,False,telegram_data/messages4.html
32325,14.04.2026 20:00:31 UTC+03:00,2026-04-14 13:00:31,2026-04-14,13:00,13,0,Tuesday,True,photos/photo_23080@14-04-2026_20-00-31.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html
32326,14.04.2026 20:00:32 UTC+03:00,2026-04-14 13:00:32,2026-04-14,13:00,13,0,Tuesday,True,photos/photo_23081@14-04-2026_20-00-32.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html
32327,14.04.2026 20:00:32 UTC+03:00,2026-04-14 13:00:32,2026-04-14,13:00,13,0,Tuesday,True,photos/photo_23082@14-04-2026_20-00-32.jpg,$SPX (W) PUT HERO⚡️ اليوم,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html
32329,14.04.2026 20:57:31 UTC+03:00,2026-04-14 13:57:31,2026-04-14,13:57,13,57,Tuesday,True,photos/photo_23083@14-04-2026_20-57-31.jpg,$SPX !⚡️ ادنى 6957-6950 مناسب البوت❤️ للمضارب👌🏻,SPX_ANALYSIS,"6957,6950",6957.0,,6957.0,,False,False,False,True,telegram_data/messages4.html
32334,14.04.2026 21:43:07 UTC+03:00,2026-04-14 14:43:07,2026-04-14,14:43,14,43,Tuesday,True,photos/photo_23088@14-04-2026_21-43-07.jpg,🚨 $SPX !!⚡️ ❤️أدنى 7000-6975 البوت أقرب❤️,SPX_ANALYSIS,"7000,6975",7000.0,,7000.0,,False,False,False,False,telegram_data/messages4.html
32335,14.04.2026 22:19:24 UTC+03:00,2026-04-14 15:19:24,2026-04-14,15:19,15,19,Tuesday,True,photos/photo_23089@14-04-2026_22-19-24.jpg,$SPX (W) PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html
32336,14.04.2026 22:19:24 UTC+03:00,2026-04-14 15:19:24,2026-04-14,15:19,15,19,Tuesday,True,photos/photo_23090@14-04-2026_22-19-24.jpg,$SPX (W) PUT HERO⚡️,SPX_PUT_HERO,,,,,,True,False,False,False,telegram_data/messages4.html
32340,14.04.2026 22:41:55 UTC+03:00,2026-04-14 15:41:55,2026-04-14,15:41,15,41,Tuesday,True,photos/photo_23092@14-04-2026_22-41-55.jpg,$SPX !!!⚡️PUT TOMORROW ⚡️ 🚨مناطق الرفض 7000-6986🚨 الكول خطير من هالمناطق ⛔️,SPX_PUT_ALERT,"7000,6986",7000.0,,,,False,False,False,False,telegram_data/messages4.html
32357,15.04.2026 19:42:04 UTC+03:00,2026-04-15 12:42:04,2026-04-15,12:42,12,42,Wednesday,True,photos/photo_23095@15-04-2026_19-42-04.jpg,$SPX !! PUT HERO⚡️ مناسب للمضارب ادنى 7005-7014 كسر 6985-6980 البوت سريع🩸,SPX_PUT_HERO,"7005,7014,6985,6980",7005.0,,7005.0,,True,False,False,True,telegram_data/messages4.html
32358,15.04.2026 21:21:06 UTC+03:00,2026-04-15 14:21:06,2026-04-15,14:21,14,21,Wednesday,True,photos/photo_23096@15-04-2026_21-21-06.jpg,$SPX PUT HERO⚡️ STOP 🛑 7015 ❌ 15m,SPX_PUT_HERO,7015,7015.0,7015.0,,,True,False,False,False,telegram_data/messages4.html
32359,15.04.2026 21:39:13 UTC+03:00,2026-04-15 14:39:13,2026-04-15,14:39,14,39,Wednesday,True,photos/photo_23097@15-04-2026_21-39-13.jpg,$SPX !!!⚡️ مهم ‼️نغلق أعلاها اليوم ونراقب✅ أعلاها نستهدف 7030-7040-7100 ادناها وأي كسر 7000 البوت قوي❤️,SPX_ANALYSIS,"7030,7040,7100,7000",7030.0,,,,False,False,False,False,telegram_data/messages4.html
32365,16.04.2026 19:33:16 UTC+03:00,2026-04-16 12:33:16,2026-04-16,12:33,12,33,Thursday,True,photos/photo_23100@16-04-2026_19-33-16.jpg,$SPX PUT HERO⚡️ STOP 🛑 7055 ( اغلاق ساعة )⛔️,SPX_PUT_HERO,7055,7055.0,7055.0,,,True,True,False,False,telegram_data/messages4.html
32384,17.04.2026 16:01:36 UTC+03:00,2026-04-17 09:01:36,2026-04-17,09:01,9,1,Friday,True,photos/photo_23103@17-04-2026_16-01-36.jpg,#US500 ⚡️ #تحديث ⚡️ نراقب اول نصف ساعة ⛔️ بحال عدم ثبات اعلى 7110-7120 انتبه⚡️ وقد يكون فرصة دخول بوت❤️ نراقب ونحدث بعد الافتتاح بنصف ساعة,SPX_UPDATE,"7110,7120",7110.0,,,7110.0,False,False,False,False,telegram_data/messages4.html
32387,17.04.2026 18:00:44 UTC+03:00,2026-04-17 11:00:44,2026-04-17,11:00,11,0,Friday,True,photos/photo_23104@17-04-2026_18-00-44.jpg,$SPX !!!⚡️ نقطة دخول البوت كسر 7119👌🏻 اغلاق ربع ساعة ادناها ❤️ نتابع..,SPX_ANALYSIS,7119,7119.0,,,,False,False,False,False,telegram_data/messages4.html
32388,17.04.2026 18:05:49 UTC+03:00,2026-04-17 11:05:49,2026-04-17,11:05,11,5,Friday,True,photos/photo_23105@17-04-2026_18-05-49.jpg,$SPX !! PUT ⚡️ مناسب البوت بكسر 7120-7110🔥 أعلاها مازال ايجابي ✅,SPX_PUT_ALERT,"7120,7110",7120.0,,,,False,False,False,False,telegram_data/messages4.html
32394,17.04.2026 20:04:09 UTC+03:00,2026-04-17 13:04:09,2026-04-17,13:04,13,4,Friday,True,photos/photo_23111@17-04-2026_20-04-09.jpg,$SPX !!!⚡️ إذا حاب يواصل ارتفاع 💚 حده إلى 7175-7155🚨 اي كسر نقاط 7135-7130 ممتاز البوت ضارب واستفيد ⚡️,SPX_ANALYSIS,"7175,7155,7135,7130",7175.0,,,,False,False,False,False,telegram_data/messages4.html
32403,17.04.2026 21:07:45 UTC+03:00,2026-04-17 14:07:45,2026-04-17,14:07,14,7,Friday,True,photos/photo_23119@17-04-2026_21-07-45.jpg,$SPX !!⛔️ هل يغلق ادنى 7100 !!! ؟ اليوم⚡️,SPX_ANALYSIS,7100,7100.0,,7100.0,,False,False,False,False,telegram_data/messages4.html
32438,20.04.2026 05:49:17 UTC+03:00,2026-04-19 22:49:17,2026-04-19,22:49,22,49,Sunday,True,photos/photo_23139@20-04-2026_05-49-17.jpg,#US500 ⚡️ #تحديث ⚡️,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages4.html
32439,20.04.2026 16:44:33 UTC+03:00,2026-04-20 09:44:33,2026-04-20,09:44,9,44,Monday,True,photos/photo_23140@20-04-2026_16-44-33.jpg,$SPX !!! ⚡️ ادنى نقاط 7150-7140-7130 سلبي❤️ وكسر نقطة 7100-7090 البوت قوي 🩸,SPX_ANALYSIS,"7150,7140,7130,7100,7090",7150.0,,,,False,False,False,False,telegram_data/messages4.html
32440,20.04.2026 17:12:11 UTC+03:00,2026-04-20 10:12:11,2026-04-20,10:12,10,12,Monday,True,photos/photo_23141@20-04-2026_17-12-11.jpg,$SPX !!!⚡️ PUT ⚡️ للمضارب بكسر نقاط 7100-7090❤️,SPX_PUT_ALERT,"7100,7090",7100.0,,,,False,False,False,True,telegram_data/messages4.html
32443,20.04.2026 17:53:25 UTC+03:00,2026-04-20 10:53:25,2026-04-20,10:53,10,53,Monday,True,photos/photo_23144@20-04-2026_17-53-25.jpg,#US500 ⚡️ #تحديث دعم 7099-7080⛔️ كسرها البوت يستمر ❤️💰,SPX_UPDATE,"7099,7080",7099.0,,,,False,False,False,False,telegram_data/messages4.html
32444,20.04.2026 17:55:01 UTC+03:00,2026-04-20 10:55:01,2026-04-20,10:55,10,55,Monday,True,photos/photo_23145@20-04-2026_17-55-01.jpg,$SPX ❤️ يحقق نقطة 7089👌🏻 كسر 7080 ضغط سلبي إلى 7050🎯,SPX_ANALYSIS,"7089,7080,7050",7089.0,,,,False,False,False,False,telegram_data/messages4.html
32482,21.04.2026 15:13:54 UTC+03:00,2026-04-21 08:13:54,2026-04-21,08:13,8,13,Tuesday,True,photos/photo_23179@21-04-2026_15-13-54.jpg,#US500 ⚡️ #تحديث اعلى نقاط 7113-7109 ايجابي 💚,SPX_UPDATE,"7113,7109",7113.0,,,,False,False,False,False,telegram_data/messages4.html
32486,21.04.2026 17:44:13 UTC+03:00,2026-04-21 10:44:13,2026-04-21,10:44,10,44,Tuesday,True,photos/photo_23182@21-04-2026_17-44-13.jpg,$SPX #تحديث ⚡️ قمة سابقة كان منها الهبوط = 7147⛔️ مضارب بوت ادناها 💰 منطقة دعم 7110-7100 كسرها🩸 وبحال الكسر نستهدف 7080-7050🧡 تاكيد البوت بكسر 7110-7100 ⚡️,SPX_UPDATE,"7147,7110,7100,7080,7050,7110,7100",7147.0,,,,False,False,False,True,telegram_data/messages4.html
32491,21.04.2026 18:09:51 UTC+03:00,2026-04-21 11:09:51,2026-04-21,11:09,11,9,Tuesday,True,photos/photo_23186@21-04-2026_18-09-51.jpg,$SPX ⚡️ دعم نقطة 7082 كسرها الهبوط اسرع🩸 ولاكن المحافظة عليها جيد للارتداد 👌🏻 ضارب واستفيد ياصديقي 💚,SPX_ANALYSIS,7082,7082.0,,,,False,False,False,False,telegram_data/messages4.html
32492,21.04.2026 19:53:10 UTC+03:00,2026-04-21 12:53:10,2026-04-21,12:53,12,53,Tuesday,True,photos/photo_23187@21-04-2026_19-53-10.jpg,$SPX ⚡️ #تحديث ادنى 7123-7105 ضغط سلبي❤️ كسر نقطة 7080 باغلاق 15 د🩸 نستهدف 🧡🧡🧡🎯,SPX_UPDATE,"7123,7105,7080",7123.0,,7123.0,,False,False,False,False,telegram_data/messages4.html
32533,22.04.2026 18:38:50 UTC+03:00,2026-04-22 11:38:50,2026-04-22,11:38,11,38,Wednesday,True,photos/photo_23219@22-04-2026_18-38-50.jpg,$SPX ⚡️ إذا حاب تضارب PUT ادنى الرفض👌🏻 كسر نقطة 7115-7110 البوت سريع⚡️,SPX_PUT_ALERT,"7115,7110",7115.0,,,,False,False,False,False,telegram_data/messages4.html
32540,23.04.2026 15:56:32 UTC+03:00,2026-04-23 08:56:32,2026-04-23,08:56,8,56,Thursday,True,photos/photo_23221@23-04-2026_15-56-32.jpg,#US500 ⚡️ #تحديث مناطق رفض 7148-7140⛔️ ادناها ضارب PUT❤️,SPX_PUT_ALERT,"7148,7140",7148.0,,,,False,False,False,False,telegram_data/messages4.html
32553,23.04.2026 21:05:13 UTC+03:00,2026-04-23 14:05:13,2026-04-23,14:05,14,5,Thursday,True,photos/photo_23230@23-04-2026_21-05-13.jpg,$SPX ⚡️ شوف بعد تحقيق 🫆 الأهداف🎯 ارتد سريع 👌🏻 حاب تضارب بوت !! وقفك 7115 ❌,SPX_ANALYSIS,7115,7115.0,,,,False,False,False,False,telegram_data/messages4.html
32590,24.04.2026 15:29:45 UTC+03:00,2026-04-24 08:29:45,2026-04-24,08:29,8,29,Friday,True,photos/photo_23262@24-04-2026_15-29-45.jpg,#US500 ⚡️ #تحديث نتـابع اليوم : أدنى 7175 بضارب PUT❤️ نشوف افتتـاح اول نصف ساعة ونحدث📈,SPX_PUT_ALERT,7175,7175.0,,7175.0,,False,False,False,False,telegram_data/messages4.html
32591,24.04.2026 17:23:16 UTC+03:00,2026-04-24 10:23:16,2026-04-24,10:23,10,23,Friday,False,,$SPX #تحديث !!!!! التفاعلللللللل وين ؟,SPX_UPDATE,,,,,,False,False,False,False,telegram_data/messages4.html
